Unnamed: 0,대교,일자,녹조,주소,상,하,상구,상동,하구,하동,총량지점명,수소이온농도(ph),전기전도도(μS/㎝),용존산소(㎎/L),BOD(㎎/L)_x,COD(㎎/L)_x,부유물질(㎎/L),총질소(T-N)(㎎/L),총인(T-P)(㎎/L),총유기탄소(TOC)(㎎/L),유량(㎥/s),방사선측정소명,측정소코드,I-131(요오드),수질측정소명,수온(℃)_y,DO(㎎/L),BOD(㎎/L)_y,COD(㎎/L)_y,TN(㎎/L),TP(㎎/L),TOC(㎎/L),SS(㎎/L),평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),분기_m,하구분기별인구수,하동분기별인구수,물재생센터명칭,방류_BOD,방류_TOC(2021년 1월 이전자료는 COD),방류_SS,방류_T-N,방류_TP,방류_COCG,년,월,일,80mm이상비온날횟수,방사선측정망까지의거리,총량측정망까지의거리,수질측정망까지의거리,1차하수처리량,2차하수처리량,상동분기별인구수,상구분기별인구수,교통량,총_유동인구_수_상구,연령대_10_유동인구_수_상구,연령대_20_유동인구_수_상구,연령대_30_유동인구_수_상구,연령대_40_유동인구_수_상구,연령대_50_유동인구_수_상구,연령대_60_이상_유동인구_수_상구,총_유동인구_수_하구,연령대_10_유동인구_수_하구,연령대_20_유동인구_수_하구,연령대_30_유동인구_수_하구,연령대_40_유동인구_수_하구,연령대_50_유동인구_수_하구,연령대_60_이상_유동인구_수_하구,한강옆녹지_상구,한강옆녹지_하구,녹지_상구,녹지_하구,시민의식_환경
20,한남대교,2017-07-24,365.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,7.8,167.0,10.0,1.0,5.3,18.3,2.975,0.105,2.8,1377.937,중랑천6,1018A48,0.059,보광,23.3,8.9,1.4,8.0,2.875,0.329,4.6,87.0,26.2,3.0,82.3,5.17,2017 1/2,447936.0,35135.0,중랑물재생센터,6.8,14.4,9.0,28.674,0.27,1180.0,2017,7,24,3,3.826155926430122,9.021813375263932,0.0299246352157982,603810.0,1522015.0,23544.0,243406.0,208730.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,4.89
21,성산대교,2017-07-24,546.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,7.5,195.0,9.4,1.5,5.2,21.3,3.39,0.115,2.8,1396.788,노량진,1018A52,0.0,영등포,23.3,8.4,1.0,7.8,2.902,0.266,4.1,56.0,26.2,3.0,82.3,5.17,2017 1/2,402967.0,22799.0,난지물재생센터,11.8,12.1,10.5,14.722,0.347,910.0,2017,7,24,3,7.411079548588725,7.4053186405932925,0.5050029732725944,114587.0,1016640.0,20384.0,388574.0,174613.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,4.88
22,성수대교,2017-07-24,660.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,7.8,167.0,10.0,1.0,5.3,18.3,2.975,0.105,2.8,1377.937,탄천6,1018A22,0.23,탄천6,25.9,6.1,1.5,4.5,6.602,0.105,3.7,11.6,26.2,3.0,82.3,5.17,2017 1/2,568425.0,28355.0,중랑물재생센터,6.8,14.4,9.0,28.674,0.27,1180.0,2017,7,24,3,4.327630719267837,6.9205438675806175,4.211394946008007,603810.0,1522015.0,17225.0,311831.0,131168.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,4.89
23,광진교,2017-07-24,126.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,7.8,167.0,10.0,1.0,5.3,18.3,2.975,0.105,2.8,1377.937,탄천6,1018A22,0.23,성내천,25.2,3.0,1.9,5.3,3.527,0.192,3.6,22.0,26.2,3.0,82.3,5.17,2017 1/2,453060.0,36240.0,탄천물재생센터,10.1,13.6,12.8,16.788,0.319,2400.0,2017,7,24,3,5.364305138762256,0.0302736875149207,2.169217144211481,52402.0,939375.0,36515.0,371728.0,18531.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,4.95
24,광진교,2017-07-31,176.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,7.975,167.0,9.225,1.05,4.2,7.975,2.441,0.0572499999999999,3.35,705.5999999999999,탄천6,1018A22,0.23,성내천,25.2,3.0,1.9,5.3,3.527,0.192,3.6,22.0,25.7,3.5,82.3,4.34,2017 1/2,453060.0,36240.0,탄천물재생센터,14.4,12.9,3.2,20.402,0.365,2400.0,2017,7,31,3,5.364305138762256,0.0302736875149207,2.169217144211481,58149.0,870988.0,36515.0,371728.0,17736.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,4.95
25,성산대교,2017-07-31,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,7.6,173.0,8.6,0.8,4.1,11.8,2.87,0.07,2.4,1151.65925,노량진,1018A52,0.0,영등포,26.9,8.7,1.6,4.6,2.836,0.1,2.4,17.6,25.7,3.5,82.3,4.34,2017 1/2,402967.0,22799.0,난지물재생센터,8.2,12.5,6.8,28.09,0.3,930.0,2017,7,31,3,7.411079548588725,7.4053186405932925,0.5050029732725944,228.0,708563.0,20384.0,388574.0,169282.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,4.88
26,성수대교,2017-07-31,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,7.766666666666667,177.33333333333334,8.833333333333334,0.9666666666666668,4.166666666666666,10.5,2.7256666666666667,0.0626666666666666,2.8666666666666667,925.3815,탄천6,1018A22,0.23,탄천6,25.9,6.1,1.5,4.5,6.602,0.105,3.7,11.6,25.7,3.5,82.3,4.34,2017 1/2,568425.0,28355.0,중랑물재생센터,8.799999999999999,16.5,7.0,29.380000000000003,0.281,1080.0,2017,7,31,3,4.327630719267837,6.9205438675806175,4.211394946008007,247300.0,1387287.0,17225.0,311831.0,130190.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,4.89
27,한남대교,2017-07-31,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,7.933333333333333,181.66666666666663,9.066666666666666,1.1333333333333333,4.233333333333333,9.2,2.5813333333333333,0.0553333333333333,3.333333333333333,699.10375,중랑천6,1018A48,0.059,보광,26.5,8.2,1.6,4.1,3.072,0.062,2.3,10.0,25.7,3.5,82.3,4.34,2017 1/2,447936.0,35135.0,중랑물재생센터,8.799999999999999,16.5,7.0,29.380000000000003,0.281,1080.0,2017,7,31,3,3.826155926430122,9.021813375263932,0.0299246352157982,247300.0,1387287.0,23544.0,243406.0,205993.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,4.89
28,광진교,2017-08-07,615.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.1,186.0,9.3,1.3,4.3,7.9,2.437,0.048,3.8,472.826,탄천6,1018A22,0.23,성내천,21.7,5.4,1.0,3.0,2.91,0.083,2.4,5.2,29.2,0.0,68.1,22.74,2017 1/2,453060.0,36240.0,탄천물재생센터,6.9,14.3,4.4,15.858,0.374,2300.0,2017,8,7,2,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,759595.0,36515.0,371728.0,18160.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,4.95
29,성수대교,2017-08-07,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.1,186.0,9.3,1.3,4.3,7.9,2.437,0.048,3.8,472.826,탄천6,1018A22,0.23,탄천6,21.8,7.4,1.2,3.8,5.123,0.126,2.5,9.4,29.2,0.0,68.1,22.74,2017 1/2,568425.0,28355.0,중랑물재생센터,9.0,17.4,10.0,32.841,0.3319999999999999,1020.0,2017,8,7,2,4.327630719267837,6.9205438675806175,4.211394946008007,8980.0,1327794.0,17225.0,311831.0,136169.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,4.89
30,한남대교,2017-08-07,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.1,186.0,9.3,1.3,4.3,7.9,2.437,0.048,3.8,472.826,중랑천6,1018A48,0.059,보광,26.5,8.2,1.6,4.1,3.072,0.062,2.3,10.0,29.2,0.0,68.1,22.74,2017 1/2,447936.0,35135.0,중랑물재생센터,9.0,17.4,10.0,32.841,0.3319999999999999,1020.0,2017,8,7,2,3.826155926430122,9.021813375263932,0.0299246352157982,8980.0,1327794.0,23544.0,243406.0,208401.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,4.89
31,성산대교,2017-08-07,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,7.6,236.0,8.3,2.0,5.6,13.6,4.19,0.125,4.4,492.179,노량진,1018A52,0.0,영등포,26.9,8.7,1.6,4.6,2.836,0.1,2.4,17.6,29.2,0.0,68.1,22.74,2017 1/2,402967.0,22799.0,난지물재생센터,6.2,11.9,4.2,26.848,0.309,1140.0,2017,8,7,2,7.411079548588725,7.4053186405932925,0.5050029732725944,511.0,607206.0,20384.0,388574.0,171089.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,4.88
32,성산대교,2017-08-14,507.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,7.6,236.0,8.3,2.0,5.6,13.6,4.19,0.125,4.4,492.179,노량진,1018A52,0.0,영등포,26.9,8.7,1.6,4.6,2.836,0.1,2.4,17.6,24.6,1.5,67.5,7.26,2017 1/2,402967.0,22799.0,난지물재생센터,4.699999999999999,11.9,5.2,26.818,0.35,950.0,2017,8,14,2,7.411079548588725,7.4053186405932925,0.5050029732725944,242.0,573578.0,20384.0,388574.0,165928.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,4.88
33,한남대교,2017-08-14,354.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.1,186.0,9.3,1.3,4.3,7.9,2.437,0.048,3.8,472.826,중랑천6,1018A48,0.059,보광,26.5,8.2,1.6,4.1,3.072,0.062,2.3,10.0,24.6,1.5,67.5,7.26,2017 1/2,447936.0,35135.0,중랑물재생센터,6.9,16.0,9.0,32.849000000000004,0.264,450.0,2017,8,14,2,3.826155926430122,9.021813375263932,0.0299246352157982,0.0,1315939.0,23544.0,243406.0,207459.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,4.89
34,광진교,2017-08-14,677.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.1,186.0,9.3,1.3,4.3,7.9,2.437,0.048,3.8,472.826,탄천6,1018A22,0.23,성내천,21.7,5.4,1.0,3.0,2.91,0.083,2.4,5.2,24.6,1.5,67.5,7.26,2017 1/2,453060.0,36240.0,탄천물재생센터,8.6,13.3,7.2,20.765,0.384,2600.0,2017,8,14,2,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,759462.0,36515.0,371728.0,17752.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,4.95
35,성수대교,2017-08-14,433.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.1,186.0,9.3,1.3,4.3,7.9,2.437,0.048,3.8,472.826,탄천6,1018A22,0.23,탄천6,21.8,7.4,1.2,3.8,5.123,0.126,2.5,9.4,24.6,1.5,67.5,7.26,2017 1/2,568425.0,28355.0,중랑물재생센터,6.9,16.0,9.0,32.849000000000004,0.264,450.0,2017,8,14,2,4.327630719267837,6.9205438675806175,4.211394946008007,0.0,1315939.0,17225.0,311831.0,134905.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,4.89
36,광진교,2017-08-29,303.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.0,144.0,11.4,0.8,3.5,8.1,2.643,0.063,2.0,912.488,탄천6,1018A22,0.23,성내천,21.7,5.4,1.0,3.0,2.91,0.083,2.4,5.2,19.5,0.0,51.4,21.08,2017 1/2,453060.0,36240.0,탄천물재생센터,2.9000000000000004,12.5,4.8,15.662,0.3429999999999999,2600.0,2017,8,29,2,5.364305138762256,0.0302736875149207,2.169217144211481,9512.0,850556.0,36515.0,371728.0,19175.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,4.95
37,성산대교,2017-08-29,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,7.4,177.0,11.3,1.0,4.0,8.3,3.309,0.066,2.1,925.585,노량진,1018A52,0.0,영등포,23.5,9.2,1.2,4.3,3.238,0.053,2.3,10.4,19.5,0.0,51.4,21.08,2017 1/2,402967.0,22799.0,난지물재생센터,7.5,8.7,4.2,21.928,0.315,2090.0,2017,8,29,2,7.411079548588725,7.4053186405932925,0.5050029732725944,1451.0,702733.0,20384.0,388574.0,175857.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,4.88
38,한남대교,2017-08-29,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.0,144.0,11.4,0.8,3.5,8.1,2.643,0.063,2.0,912.488,중랑천6,1018A48,0.059,보광,23.0,9.7,1.5,3.9,2.953,0.036,2.3,6.2,19.5,0.0,51.4,21.08,2017 1/2,447936.0,35135.0,중랑물재생센터,6.699999999999999,14.6,10.0,27.215,0.272,1020.0,2017,8,29,2,3.826155926430122,9.021813375263932,0.0299246352157982,70410.0,1451907.0,23544.0,243406.0,219353.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,4.89
39,성수대교,2017-08-29,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.0,144.0,11.4,0.8,3.5,8.1,2.643,0.063,2.0,912.488,탄천6,1018A22,0.23,탄천6,21.8,7.4,1.2,3.8,5.123,0.126,2.5,9.4,19.5,0.0,51.4,21.08,2017 1/2,568425.0,28355.0,중랑물재생센터,6.699999999999999,14.6,10.0,27.215,0.272,1020.0,2017,8,29,2,4.327630719267837,6.9205438675806175,4.211394946008007,70410.0,1451907.0,17225.0,311831.0,140745.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,4.89
40,광진교,2017-09-04,951.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.5,156.0,10.5,1.6,5.7,4.8,2.325,0.03,2.2,255.537,탄천6,1018A22,0.23,성내천,22.1,5.5,2.8,1.5,2.254,0.052,2.3,7.8,24.6,0.0,53.8,17.94,2017 3/4,446760.0,36508.0,탄천물재생센터,9.5,15.2,2.8,23.256,0.32,2700.0,2017,9,4,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,760156.0,36607.0,372414.0,15926.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,4.95
41,성산대교,2017-09-04,710.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,7.7,204.0,8.8,1.3,4.8,15.8,3.522,0.066,2.9,261.351,노량진,1018A52,0.0,영등포,23.5,9.2,1.2,4.3,3.238,0.053,2.3,10.4,24.6,0.0,53.8,17.94,2017 3/4,401908.0,22752.0,난지물재생센터,5.8,10.8,5.2,27.313,0.308,2520.0,2017,9,4,0,7.411079548588725,7.4053186405932925,0.5050029732725944,0.0,610753.0,20303.0,387776.0,173646.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,4.88
42,성수대교,2017-09-04,711.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.5,156.0,10.5,1.6,5.7,4.8,2.325,0.03,2.2,255.537,탄천6,1018A22,0.23,탄천6,24.1,7.0,2.5,2.9,8.336,0.137,3.6,5.0,24.6,0.0,53.8,17.94,2017 3/4,565731.0,28087.0,중랑물재생센터,6.6,16.4,8.0,31.1,0.273,990.0,2017,9,4,0,4.327630719267837,6.9205438675806175,4.211394946008007,5350.0,1403604.0,17567.0,312933.0,135402.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,4.89
43,한남대교,2017-09-04,473.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.5,156.0,10.5,1.6,5.7,4.8,2.325,0.03,2.2,255.537,중랑천6,1018A48,0.059,보광,23.0,9.7,1.5,3.9,2.953,0.036,2.3,6.2,24.6,0.0,53.8,17.94,2017 3/4,447177.0,34904.0,중랑물재생센터,6.6,16.4,8.0,31.1,0.273,990.0,2017,9,4,0,3.826155926430122,9.021813375263932,0.0299246352157982,5350.0,1403604.0,23611.0,243922.0,211676.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,4.89
44,한남대교,2017-09-11,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.5,156.0,10.5,1.6,5.7,4.8,2.325,0.03,2.2,255.537,중랑천6,1018A48,0.059,보광,23.0,9.7,1.5,3.9,2.953,0.036,2.3,6.2,21.2,24.0,79.8,8.17,2017 3/4,447177.0,34904.0,중랑물재생센터,5.8,17.4,6.0,32.06,0.279,450.0,2017,9,11,0,3.826155926430122,9.021813375263932,0.0299246352157982,446180.0,1530773.0,23611.0,243922.0,213299.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,4.89
45,성산대교,2017-09-11,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,7.7,204.0,8.8,1.3,4.8,15.8,3.522,0.066,2.9,261.351,노량진,1018A52,0.0,영등포,23.5,9.2,1.2,4.3,3.238,0.053,2.3,10.4,21.2,24.0,79.8,8.17,2017 3/4,401908.0,22752.0,난지물재생센터,9.5,12.7,8.0,28.905,0.6619999999999999,4050.0,2017,9,11,0,7.411079548588725,7.4053186405932925,0.5050029732725944,74298.0,853460.0,20303.0,387776.0,171485.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,4.88
46,광진교,2017-09-11,454.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.5,156.0,10.5,1.6,5.7,4.8,2.325,0.03,2.2,255.537,탄천6,1018A22,0.23,성내천,22.1,5.5,2.8,1.5,2.254,0.052,2.3,7.8,21.2,24.0,79.8,8.17,2017 3/4,446760.0,36508.0,탄천물재생센터,12.5,14.7,3.6,25.534,0.519,2700.0,2017,9,11,0,5.364305138762256,0.0302736875149207,2.169217144211481,57479.0,988675.0,36607.0,372414.0,15979.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,4.95
47,성수대교,2017-09-11,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.5,156.0,10.5,1.6,5.7,4.8,2.325,0.03,2.2,255.537,탄천6,1018A22,0.23,탄천6,24.1,7.0,2.5,2.9,8.336,0.137,3.6,5.0,21.2,24.0,79.8,8.17,2017 3/4,565731.0,28087.0,중랑물재생센터,5.8,17.4,6.0,32.06,0.279,450.0,2017,9,11,0,4.327630719267837,6.9205438675806175,4.211394946008007,446180.0,1530773.0,17567.0,312933.0,137508.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,4.89
48,광진교,2017-09-18,38.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.5,183.0,10.4,1.8,4.3,6.2,2.365,0.03,2.5,250.749,탄천6,1018A22,0.23,성내천,22.1,5.5,2.8,1.5,2.254,0.052,2.3,7.8,21.9,0.0,62.8,18.98,2017 3/4,446760.0,36508.0,탄천물재생센터,9.6,14.2,1.2000000000000002,24.25,0.365,2700.0,2017,9,18,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,754229.0,36607.0,372414.0,18263.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,4.95
49,성산대교,2017-09-18,67.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.2,244.0,10.9,2.3,4.8,9.0,4.535,0.07,2.8,252.239,노량진,1018A52,0.0,영등포,23.5,9.2,1.2,4.3,3.238,0.053,2.3,10.4,21.9,0.0,62.8,18.98,2017 3/4,401908.0,22752.0,난지물재생센터,3.1,10.1,5.2,28.54,0.194,1090.0,2017,9,18,0,7.411079548588725,7.4053186405932925,0.5050029732725944,0.0,571578.0,20303.0,387776.0,176614.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,4.88
50,한남대교,2017-09-18,222.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.5,183.0,10.4,1.8,4.3,6.2,2.365,0.03,2.5,250.749,중랑천6,1018A48,0.059,보광,23.0,9.7,1.5,3.9,2.953,0.036,2.3,6.2,21.9,0.0,62.8,18.98,2017 3/4,447177.0,34904.0,중랑물재생센터,7.300000000000001,18.4,7.0,31.634,0.3,580.0,2017,9,18,0,3.826155926430122,9.021813375263932,0.0299246352157982,0.0,1313532.0,23611.0,243922.0,213607.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,4.89
51,성수대교,2017-09-18,327.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.5,183.0,10.4,1.8,4.3,6.2,2.365,0.03,2.5,250.749,탄천6,1018A22,0.23,탄천6,24.1,7.0,2.5,2.9,8.336,0.137,3.6,5.0,21.9,0.0,62.8,18.98,2017 3/4,565731.0,28087.0,중랑물재생센터,7.300000000000001,18.4,7.0,31.634,0.3,580.0,2017,9,18,0,4.327630719267837,6.9205438675806175,4.211394946008007,0.0,1313532.0,17567.0,312933.0,138199.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,4.89
52,성수대교,2017-09-25,492.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.6,231.0,11.3,2.3,4.3,5.7,2.815,0.045,2.9,138.759,탄천6,1018A22,0.23,탄천6,24.1,7.0,2.5,2.9,8.336,0.137,3.6,5.0,23.4,0.0,58.0,16.62,2017 3/4,565731.0,28087.0,중랑물재생센터,7.2,19.4,5.0,29.734,0.3369999999999999,580.0,2017,9,25,0,4.327630719267837,6.9205438675806175,4.211394946008007,0.0,1321994.0,17567.0,312933.0,137017.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,4.89
